N,P,K,temperature,humidity,ph,rainfall,label,date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
,,,,,,,,2024-01-14 07:06:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:07:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:07:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:07:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:07:00,29,62,95,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 07:08:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:08:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:08:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:08:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:09:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:09:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 07:09:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 02:17:00,29,42,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-15 02:19:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 02:22:00,29,43,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-15 02:27:00,29,43,100,255,255,255,0.0,1.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-15 02:32:00,29,46,100,255,255,255,0.0,1.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-15 02:33:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 05:01:00,29,56,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:01:00,29,57,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:01:00,29,55,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:02:00,29,55,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:02:00,29,57,3,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:02:00,29,54,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:02:00,29,58,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:03:00,29,58,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:03:00,29,54,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:03:00,29,55,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:04:00,29,57,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 05:04:00,29,54,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:24:00,29,46,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:24:00,29,45,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:24:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:24:00,29,48,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:25:00,29,45,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:25:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:25:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:25:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,46,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,45,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,45,6,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,44,5,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:26:00,29,44,6,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:27:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:27:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:27:00,29,48,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:28:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:28:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:28:00,29,46,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:28:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,48,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,46,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:29:00,29,45,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:30:00,29,45,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:30:00,29,44,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:30:00,29,46,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:30:00,29,47,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-15 06:48:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:49:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:49:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:49:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:49:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:50:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:50:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:50:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:50:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:50:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:51:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:51:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:51:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:51:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:51:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:52:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:52:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:52:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:53:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:53:00,29,43,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:53:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:53:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:53:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:54:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:54:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:54:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:55:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:55:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:55:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:55:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:56:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:56:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:56:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:56:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:56:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:57:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:57:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:57:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:58:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:58:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:58:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:58:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:59:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:59:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:59:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 06:59:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:00:00,29,37,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:00:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:00:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:00:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:00:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:01:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:01:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:01:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:01:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:01:00,29,37,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:02:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:02:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:02:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:02:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:02:00,29,36,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,37,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,42,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:03:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:04:00,29,38,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:04:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:04:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:04:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:05:00,29,41,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:05:00,29,40,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:05:00,29,39,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-15 07:05:00,29,37,0,255,255,255,0.0,1.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-16 02:23:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:24:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:24:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:24:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:24:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:25:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:25:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:25:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:25:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:26:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:26:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:26:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:26:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:27:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:27:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:27:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:27:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:28:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:28:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:28:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:28:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:28:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:29:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:29:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:29:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:29:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:29:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:30:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:30:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:30:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:31:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:31:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:31:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:31:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:31:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:32:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:32:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:32:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:32:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:33:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:33:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:33:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:34:00,29,60,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:34:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:34:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:34:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:35:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:35:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:35:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:35:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:36:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:36:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:36:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:36:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:36:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:37:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:37:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:37:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:38:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:38:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:39:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:39:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:39:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:39:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:39:00,29,60,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:40:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:40:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:40:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:41:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:41:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:41:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:42:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:42:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:42:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:42:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:43:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:43:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:43:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:43:00,29,63,1,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:44:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:44:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:44:00,29,65,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:44:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:44:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:45:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:45:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:45:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:45:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:46:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:46:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:46:00,29,66,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:46:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:46:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:47:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:47:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:47:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:47:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:48:00,29,61,4,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:48:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:48:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:48:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:49:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:49:00,29,64,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:49:00,29,63,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:49:00,29,62,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-16 02:50:00,29,61,0,255,255,255,0.0,1.0,1.0,0.0,0.0,1.0
